SYMBOL,degree_centrality_score
KRTAP8-1,0.014623055856973079
KRTAP10-11,0.010747687696997882
TFAP2D,0.009972614065002841
BCL2,0.037358549062160906
EPB41L3,0.036066759675502505
KCTD1,0.014933085309771095
DEFB105B,0.004753784942902909
PSG1,0.0075957215935513875
KCTD18,0.010230971942334521
TRIM40,0.01999689970547202
EPB41L2,0.028626052808350125
CEACAM21,0.01141941817806025
TFAP2E,0.015604815790833462
ESRRB,0.039528755231747016
LY6G5C,0.011057717149795898
DGKK,0.01229783496098796
CUX2,0.05730377719216659
KCTD15,0.020875316488399732
CAMKK1,0.03777192166589159
ABT1,0.03420658295871441
PLA2G2F,0.009817599338603834
TACR3,0.02754094972355707
ABHD16A,0.016586575724693846
KCNRG,0.016741590451092855
DEFB121,0.004133726037306877
MRPL50,0.016948276752958197
SMOC1,0.021340360667596755
KCTD4,0.012452849687386969
GLIPR1L2,0.004082054461840541
TFAP2B,0.029401126440345166
C6orf47,0.005477186999431612
PLCXD2,0.008164108923681083
IGSF11,0.018808453469746293
LRMDA,0.03482664186431044
ADGRF4,0.01756833565855423
KCTD14,0.009197540433007802
OLFML2A,0.015346457913501782
C3orf62,0.0021185345941197747
PRRC2A,0.02738593499715806
SSBP1,0.059525654937219036
H2AJ,0.055185242598046816
WFDC1,0.01653490414922751
SLBP,0.05425515423965276
CARNMT1,0.011109388725262234
NCOA6,0.03162300418539761
PTPN7,0.042319020306929155
DEFB4B,0.014468041130574072
LY6G5B,0.0069756626879553555
KCTD7,0.02692089081796104
EVI5,0.02190874799772645
TACR2,0.02035860073373637
PROX2,0.014674727432439414
UTS2B,0.014364697979641398
DEFB110,0.006355603782359324
KCTD11,0.015604815790833462
KCTD21,0.010954373998863225
GPANK1,0.007182348989820699
LAYN,0.01575983051723247
CITED4,0.013434609621247352
XDH,0.04402418229731824
no-symbol,0.03673849015656487
DEFB105A,0.004133726037306877
ABHD16B,0.015036428460703766
TRIM31,0.030692915827003564
GCM1,0.019686870252674005
FLCN,0.023820596289980882
no-symbol,0.02475068464837493
HEYL,0.01973854182814034
HES4,0.01730997778122255
no-symbol,0.010024285640469179
CNNM4,0.033638195628584715
NT5DC1,0.006510618508758332
MAFF,0.025164057252105618
PMS2,0.053118379579393374
MTFR1,0.00909419728207513
no-symbol,0.018756781894279956
LDOC1,0.011522761328992921
CRTC1,0.03048622952513822
GLRX2,0.03317315144938769
PMS1,0.04237069188239549
PRH1,0.008164108923681083
MYB,0.09011522761328992
RNASEH1,0.03896036790161732
TPH1,0.051464889164470624
DTL,0.04159561825040045
NR1D2,0.026404175063297678
NMNAT1,0.03472329871337777
MUTYH,0.04593603058957268
RRM2B,0.056322017258306205
PDE6A,0.03027954322327288
ISCA2,0.02578411615770165
AFMID,0.016276546271895828
ACRBP,0.019790213403606677
CHAF1B,0.04888131039115383
ERCC2,0.05110318813620627
CBX5,0.062212576861468506
RAD54B,0.07306360770939906
TMEM64,0.010902702423396889
CAGE1,0.012349506536454296
MAOA,0.05807885082416163
OPN5,0.010334315093267193
CHKA,0.0412339172221361
FBXL4,0.0451092853821113
ZNF134,0.009300883583940473
RAG2,0.057872164522296286
GPX8,0.03648013227923319
SLK,0.024285640469177906
WARS2,0.03885702475068465
AVPR1A,0.02857438123288379
NKAIN1,0.017103291479357206
CBX1,0.06174753268227148
CDAN1,0.01725830620575621
LIPI,0.01369296749857903
MLH3,0.039012039477083656
ADCYAP1,0.045005942231178625
POLQ,0.03679016173203121
DCTPP1,0.031984705213661965
WDR76,0.02294217950705317
KPNA4,0.05472019841884979
GPX5,0.029814499044075852
TPH2,0.02971115589314318
ZMYND8,0.026352503487831344
SRRD,0.004288740763705885
SEPTIN10,0.018291737715082933
POLH,0.03281145042112334
ELK4,0.02779930760088875
MC3R,0.027075905544360047
DCAF8,0.013124580168449336
ZNF804B,0.007492378442618715
UFSP1,0.008629153102878106
FNIP1,0.014778070583372088
AGO4,0.052756678551129026
MAGEC2,0.02051361546013538
PAGE5,0.007802407895416731
NEIL1,0.016948276752958197
OPN3,0.016999948328424535
CRTC2,0.024388983620110577
VIPR2,0.022063762724125458
IFITM3,0.0228388363561205
REV1,0.04366248126905389
RIC8A,0.02010024285640469
DENND2D,0.01410634010230972
FAAP24,0.018498424016948276
GPX7,0.03751356378855991
ABTB2,0.013537952772180024
HCRTR2,0.018240066139616595
CES3,0.02190874799772645
SIK1B,0.012091148659122617
BLM,0.05813052239962797
ZFP28,0.013124580168449336
ERCC4,0.04665943264610138
FBXO39,0.026507518214230353
POLN,0.02469901307290859
C2CD4D,0.007337363716219707
LRRCC1,0.02960781274221051
PRR7,0.0072856921407533715
HES2,0.007647393169017723
IFITM10,0.0068206479615563476
NEIL3,0.037720250090425254
LTBR,0.032243063090993646
no-symbol,0.1252518989303984
AGO3,0.04707280524983207
FBXL6,0.033896553505916395
D2HGDH,0.016999948328424535
EYA2,0.026507518214230353
CIPC,0.00614891748049398
DNAJC1,0.04485092750477962
ZNF615,0.00909419728207513
FANCM,0.05234330594739833
RERE,0.04087221619387175
AMN1,0.026197488761432335
PYROXD2,0.02190874799772645
MITF,0.06629463132330905
BTBD9,0.01932516922440965
TMEM165,0.018705110318813622
IFITM1,0.02986617061954219
PPIP5K1,0.023872267865447216
FGGY,0.05074148710794192
PLEKHO1,0.013641295923112695
HES1,0.028936082261148143
TAF1,0.06660466077610706
ZFP62,0.011936133932723608
CIART,0.010437658244199866
TAF1L,0.06396941042732393
FBXW2,0.04164728982586679
GCGR,0.030847930553402573
no-symbol,0.004598770216503901
BTBD11,0.012659535989252312
TEKT4,0.01922182607347698
UNC5CL,0.007544050018085051
ZGLP1,0.030021185345941198
FBXL12,0.04485092750477962
MFSD8,0.012607864413785976
PPFIBP2,0.010851030847930553
PDE10A,0.04025215728827572
RBM4,0.025732444582235312
GHRL,0.03586007337363716
DMAC2L,0.0228388363561205
TRPS1,0.052239962796465665
URAD,0.013124580168449336
SAGE1,0.013227923319382008
SLCO6A1,0.013537952772180024
RECQL4,0.0548752131452488
FBXO21,0.02666253294062936
MOCS2,0.023768924714514545
no-symbol,0.03637678912830052
SCO2,0.03813362269415595
DRAM2,0.00857748152741177
KDM2A,0.0561670025319072
NUAK2,0.01715496305482354
ASMT,0.019790213403606677
TSPO2,0.010075957215935514
OPN4,0.04376582441998657
PARPBP,0.02278716478065416
FPGS,0.08267452074613754
HDC,0.03379321035498372
PRH2,0.008112437348214747
no-symbol,0.039890456260011364
ADSS2,0.04810623675915879
KCNAB3,0.02666253294062936
GPR50,0.015294786338035446
RNF151,0.018653438743347284
CST8,0.018860125045212627
HELQ,0.026869219242494705
HES3,0.01756833565855423
FBXL7,0.05725210561670025
NMRAL1,0.01948018395080866
no-symbol,0.020875316488399732
POLK,0.03394822508138273
SIK1,0.02216710587505813
COL28A1,0.024802356223841266
ZNF502,0.008267452074613754
RAD54L,0.0830362217744019
PIF1,0.045781015863173666
SEPHS1,0.02345889526171653
DDTL,0.008060765772748411
FBXL2,0.019686870252674005
CBR3,0.025939130884100655
PEA15,0.03446494083604609
NCSTN,0.03368986720405105
ZNF256,0.011367746602593914
BHLHE41,0.029246111713946157
CRTC3,0.015966516819097814
GHSR,0.026145817185966
IL23R,0.03968376995814602
RIC8B,0.02500904252570661
OR6C65,0.005012142820234589
OPN1SW,0.018550095592414613
COPS7A,0.02500904252570661
ELAPOR2,0.015346457913501782
DET1,0.027902650751821422
TDG,0.03575673022270449
WRN,0.06929158270035653
INS-IGF2,0.02578411615770165
GLIPR2,0.01281455071565132
CD300LG,0.007492378442618715
MFSD13A,0.006097245905027644
SIGLEC5,0.030021185345941198
CSN2,0.014468041130574072
LBP,0.017878365111352244
DBNL,0.03787526481682427
CNN2,0.03570505864723816
IGFL1,0.0058905596031623006
ALOX5AP,0.037410220637627244
LALBA,0.011367746602593914
CTSO,0.023148865808918513
NLRP11,0.026094145610499664
LY86,0.048777967240221154
LYG1,0.004392083914638557
WFDC3,0.005115485971167261
SARM1,0.02252880690332248
TARM1,0.00899085413114246
LILRA1,0.027644292874489742
no-symbol,0.010954373998863225
NAIP,0.035291686043507464
GAPT,0.022890507931586833
UBE2V1,0.04314576551439053
TICAM2,0.012659535989252312
BHMT2,0.017206634630289878
ERP44,0.042008990854131144
FADD,0.05161990389086963
S100A12,0.037668578514958924
TMEM19,0.0062005890559603165
LCE3B,0.00986927091407017
MMP19,0.01725830620575621
SPPL3,0.014674727432439414
SDS,0.029659484317676846
GP9,0.03839198057148763
CLC,0.015449801064434455
OSCAR,0.01798170826228492
no-symbol,0.012452849687386969
no-symbol,0.02728259184622539
TMEM198,0.00640727535782566
LGALSL,0.008732496253810779
DEFB118,0.005167157546633596
MTR,0.028832739110215472
SLC12A8,0.016999948328424535
CUTA,0.018860125045212627
GADD45B,0.035033328166175784
PADI4,0.023923939440913554
CACTIN,0.025164057252105618
CD177,0.021495375393995764
DEFA3,0.011057717149795898
ZP4,0.01575983051723247
REG3G,0.018550095592414613
ORM1,0.028005993902754094
PSMG2,0.023148865808918513
ITLN2,0.007699064744484059
GPATCH2,0.016379889422828503
TMEM161A,0.007492378442618715
PGLYRP3,0.010075957215935514
HBM,0.010902702423396889
SLC44A4,0.019170154498010645
PARG,0.01705161990389087
LCE3C,0.009197540433007802
CLEC4A,0.03343150932671937
IFNE,0.01116106030072857
PGLYRP2,0.01798170826228492
TM4SF19,0.008422466801012763
NAT9,0.011936133932723608
CD96,0.01818839456415026
LYZL1,0.005115485971167261
TET1,0.035291686043507464
TNFRSF10C,0.018911796620678965
MORN2,0.00666563323515734
UNC93A,0.010696016121531546
PRG3,0.01513977161163644
LORICRIN,0.024802356223841266
YPEL5,0.02010024285640469
GHDC,0.018240066139616595
MZT1,0.013899653800444375
SPINK4,0.012401178111920633
CES5A,0.025319071978504623
XIAP,0.07451041182245646
LITAF,0.02433731204464424
CSTB,0.02190874799772645
FOLR3,0.023923939440913554
IGSF6,0.0274376065726244
CLEC10A,0.05854389500335865
FCAR,0.021598718544928435
LILRB3,0.02712757711982638
AZGP1,0.032863121996589674
BTNL9,0.014158011677776056
QPCT,0.02831602335555211
DNASE1L1,0.016276546271895828
ZNF84,0.011471089753526585
AOC1,0.022373792176923472
RANBP3L,0.01126440345166124
SPAG4,0.02258047847878882
NTPCR,0.01653490414922751
DEFA4,0.01358962434764636
LRRN3,0.03818529426962228
REXO2,0.022890507931586833
IL36G,0.021495375393995764
GOLGA7,0.012969565442050328
HCLS1,0.04242236345786183
MCEMP1,0.024285640469177906
FLG2,0.015346457913501782
CLEC3A,0.031054616855267916
CDA,0.052239962796465665
CEACAM3,0.019118482922544307
LY96,0.03575673022270449
AIFM2,0.030847930553402573
CYB561A3,0.009197540433007802
LYZL2,0.005167157546633596
MMP25,0.028987753836614477
CEACAM8,0.023768924714514545
ITLN1,0.0156564873662998
CLEC1A,0.014933085309771095
ANKMY1,0.005838888027695964
NFKBIL1,0.021237017516664083
INHA,0.03394822508138273
LRRC19,0.022890507931586833
CD8A,0.06055908644654576
SIDT1,0.01369296749857903
GPR32,0.010851030847930553
SHISA2,0.010334315093267193
DEFA1B,0.018291737715082933
ZAN,0.02061695861106805
COLEC12,0.019066811347077973
IFT43,0.024388983620110577
IL18RAP,0.03358652405311838
ADGRG3,0.024802356223841266
TICAM1,0.024130625742778897
CYLC2,0.003978711310907869
CLEC4E,0.028884410685681806
STARD3NL,0.006355603782359324
ZFYVE27,0.014881413734304759
POLM,0.023407223686250193
GALNT2,0.025474086704903632
FOXL1,0.04097555934480442
AKAP11,0.01689660517749186
NR2C2AP,0.008887510980209786
ADAMTS18,0.021702061695861107
CHD9,0.07420038236965845
SNX13,0.018240066139616595
VTCN1,0.015811502092698805
DAD1,0.03560171549630548
ZBTB40,0.01741332093215522
TNFRSF17,0.025422415129437295
TEX2,0.0176716788094869
PLEKHA8,0.01808505141321759
DCDC1,0.008164108923681083
CCDC34,0.01100604557432956
TPCN1,0.023975611016379888
HCST,0.031209631581666925
ZNF3,0.0176716788094869
MARK3,0.023923939440913554
TOX4,0.033379837751253034
HROB,0.005838888027695964
C11orf49,0.00909419728207513
METTL3,0.02201209114865912
RSPO3,0.0386503384488193
GPR141,0.009300883583940473
CCDC170,0.015398129488968118
CPED1,0.008112437348214747
TOX3,0.04273239291065985
ABHD4,0.02041027230920271
STARD6,0.0072856921407533715
PNPLA8,0.020306929158270034
PIBF1,0.010644344546065209
CREB3L4,0.01958352710174133
TIMM50,0.03777192166589159
PKD2L1,0.023717253139048208
EMC9,0.010282643517800857
BUD13,0.03348318090218571
CREB3L2,0.024027282591846225
TRPM3,0.0294527980158115
STX12,0.04588435901410634
RFWD3,0.016173203120963157
CDKL2,0.016483232573761174
CTDSPL2,0.018136722988683924
ZBTB1,0.026249160336898673
ERC1,0.04459256962744794
CTDSP2,0.027902650751821422
KCNH4,0.02051361546013538
JAM2,0.012866222291117656
RSU1,0.03844365214695396
CFL2,0.06458946933291997
SFMBT1,0.0228388363561205
SYN3,0.03012452849687387
AP3M2,0.021288689092130417
MAPRE1,0.0635043662481269
MLLT6,0.03281145042112334
ACBD7,0.013434609621247352
YPEL4,0.012401178111920633
BIN3,0.04273239291065985
ITIH3,0.030692915827003564
MAP2K3,0.042267348731462824
DENND5B,0.010954373998863225
TMSB4X,0.027902650751821422
no-symbol,0.0410789024957371
IQCG,0.01126440345166124
DTNBP1,0.03611843125096884
IL17REL,0.013021237017516663
BTBD17,0.009455898310339482
WEE2,0.047434506278096415
NEK3,0.01679326202655919
PHKG2,0.022218777450524467
IER5,0.014416369555107736
TRIM2,0.039270397354415336
CHCHD3,0.024182297318245234
PKMYT1,0.06360770939905958
FXYD6-FXYD2,0.02578411615770165
PEG3,0.037668578514958924
EFCAB8,0.011057717149795898
CDKL4,0.00857748152741177
WDR86,0.01679326202655919
GRB10,0.03611843125096884
FGF11,0.029504469591277838
TEX28,0.008215780499147418
CDRT1,0.013951325375910711
ATXN10,0.020926988063866066
NBEA,0.03208804836459463
OPN1MW3,0.015036428460703766
C1orf74,0.001291789386658399
MUS81,0.03896036790161732
RNF17,0.05368676690952307
GDF6,0.029297783289412495
ATF6B,0.023148865808918513
ZBTB44,0.017878365111352244
ETNK2,0.03064124425153723
BTBD1,0.03239807781739265
STOX2,0.009507569885805818
RAD1,0.028729395959282797
ORAI2,0.013899653800444375
PDE2A,0.03730687748669457
CHCHD6,0.01498475688523743
DSTN,0.07249522037926937
MAPRE3,0.0627809641915982
E4F1,0.03182969048726295
OPRPN,0.0074407068671523795
LDB2,0.04485092750477962
ELAC1,0.0333281661757867
no-symbol,0.01653490414922751
SEMA6D,0.03627344597736785
ITIH6,0.010437658244199866
GALNT16,0.01922182607347698
WDR45B,0.018705110318813622
TRIM36,0.04407585387278458
VAT1L,0.03219139151552731
CAPNS2,0.011471089753526585
NDFIP2,0.023665581563581874
LRRC56,0.03027954322327288
EGR4,0.02831602335555211
KIAA1549L,0.014158011677776056
TNNT3,0.03472329871337777
no-symbol,0.02754094972355707
TNNT2,0.04485092750477962
TIMM17A,0.029814499044075852
PHKA1,0.0222704490259908
GDE1,0.019893556554539348
SH2D4A,0.012401178111920633
FBXW9,0.028987753836614477
NDRG3,0.015811502092698805
BTBD2,0.01689660517749186
FBXW10,0.02934945486487883
CTDSP1,0.02857438123288379
EMC8,0.0176716788094869
TMCC2,0.019273497648943316
PHKG1,0.023820596289980882
OPN1LW,0.015863173668165143
ORAI3,0.013072908592983
no-symbol,0.0024285640469177906
BTBD6,0.02754094972355707
ULK3,0.03291479357205601
PRAF2,0.011729447630858265
CABLES2,0.013537952772180024
no-symbol,0.03162300418539761
MAP3K8,0.05105151656073994
IRF6,0.04221567715599649
no-symbol,0.030176200072340204
ACSS3,0.02500904252570661
FSTL4,0.010696016121531546
CREB3L1,0.021237017516664083
no-symbol,0.011987805508189944
PCSK1N,0.023975611016379888
CLSTN2,0.0294527980158115
TDRD15,0.0333281661757867
BTBD3,0.0156564873662998
AIRE,0.07234020565287036
LILRA4,0.01922182607347698
CD244,0.04113057407120343
SMIM3,0.005528858574897949
STAT2,0.05451351211698444
MS4A6A,0.02232212060145714
MEGF9,0.010954373998863225
OAS1,0.028832739110215472
TPSD1,0.01038598666873353
CD48,0.047382834702630085
LRIG3,0.046039373740505346
ARHGAP9,0.043920839146385574
GBP5,0.02934945486487883
IRF9,0.03239807781739265
LY75,0.0346199555624451
CFLAR,0.06061075802201209
FAM193A,0.004030382886374206
IFNAR1,0.03803027954322327
HLA-DOB,0.023613909988115536
APOL6,0.016483232573761174
IGLL5,0.06154084638040614
PLD4,0.02407895416731256
LAMTOR5,0.01973854182814034
OAS3,0.018911796620678965
CD300C,0.03549837234537281
CD180,0.04340412339172221
F13A1,0.0443858833255826
CNMD,0.018808453469746293
LSP1,0.036945176458430214
TFEC,0.0386503384488193
SIGLEC7,0.027075905544360047
BST2,0.03508499974164212
SASH3,0.042835736061592515
TNFRSF4,0.03859866687335297
PRR14,0.005683873301296957
HLA-DRB5,0.03679016173203121
CSF2RA,0.03244974939285899
IL31,0.01255619283831964
DNASE1L3,0.016638247300160183
VPREB1,0.04045884359014106
TNFSF13,0.022477135327856147
RMND5B,0.016483232573761174
FCRL1,0.0069756626879553555
MYBPC2,0.01705161990389087
CLEC4F,0.01126440345166124
RUBCNL,0.017103291479357206
GBP2,0.03064124425153723
RTP4,0.038753681599751975
CD7,0.02666253294062936
MS4A7,0.016173203120963157
GIMAP4,0.023407223686250193
ATF5,0.022373792176923472
PTPRJ,0.04288740763705885
WASF3,0.034154911383248075
ADGRG1,0.03596341652456984
ARHGAP30,0.026094145610499664
DHX58,0.04133726037306877
LILRB1,0.02588745930863432
IL12RB1,0.034671627137911436
FUT4,0.0399421278354777
GPR65,0.04061385831654007
HLA-DQA2,0.036066759675502505
TMEM38A,0.019015139771611636
RFTN1,0.014933085309771095
LRRC8D,0.029401126440345166
INPP5D,0.05714876246576758
CASP5,0.040407172014674725
SIGLEC9,0.02500904252570661
HLA-F,0.021547046969462098
POU2AF1,0.024182297318245234
PDCD1,0.04056218674107374
HLA-DPA1,0.036945176458430214
CD302,0.01834340929054927
CYBA,0.03126130315713326
GIMAP8,0.027644292874489742
HSPBAP1,0.026507518214230353
ZEB2,0.050121428202345886
ARHGAP22,0.016121531545496823
CD300LF,0.029194440138479823
CD1A,0.028781067534749134
IFI6,0.016638247300160183
IL2RB,0.05291169327752803
CIBAR2,0.008215780499147418
IL21R,0.03374153877951739
ADAM8,0.040665529892006405
CD207,0.026352503487831344
SERPINA3,0.03648013227923319
TCL1A,0.023872267865447216
CD247,0.040665529892006405
JAML,0.013641295923112695
APOBEC2,0.015449801064434455
SPIB,0.024905699374773937
FCER1A,0.03296646514752235
RUFY4,0.014933085309771095
PIK3R6,0.026249160336898673
PIK3AP1,0.031984705213661965
RNASE1,0.03596341652456984
IRAG2,0.02407895416731256
RFTN2,0.006510618508758332
WFIKKN1,0.011574432904459257
no-symbol,0.028677724383816463
SP140,0.031209631581666925
SUCLG2,0.07094507311527928
PRDM1,0.0548752131452488
UPP1,0.031106288430734253
RMND5A,0.01793003668681858
GIMAP7,0.02552575828036997
DEFA5,0.019428512375342325
ZNF672,0.011109388725262234
CEP85L,0.00692399111248902
no-symbol,0.0410789024957371
CEP135,0.022373792176923472
CLIP2,0.03177801891179662
IL4I1,0.048519609362889474
GBP6,0.014778070583372088
IL1RL1,0.030951273704335244
IL17RE,0.012762879140184985
DOK2,0.042525706608794504
TYMP,0.04340412339172221
GOT1L1,0.02035860073373637
no-symbol,0.02268382162972149
PILRA,0.021133674365731412
CLECL1,0.020461943884669043
UMOD,0.02960781274221051
ITPK1,0.015553144215367127
ADAMTS6,0.018808453469746293
PDCD6,0.028522709657417454
PIR,0.020823644912933394
RBM22,0.03622177440190151
HLA-DOA,0.017723350384953238
IRF2,0.035188342892574796
PTPRE,0.04407585387278458
UNC93B1,0.03296646514752235
SLAMF7,0.027334263421691728
CD84,0.025732444582235312
CLEC12A,0.03813362269415595
AOAH,0.026300831912365007
XAF1,0.02278716478065416
THEMIS2,0.023665581563581874
ENPP3,0.031157960006200587
MS4A1,0.02960781274221051
FCGR1B,0.027644292874489742
NANS,0.028367694931018445
APOL3,0.02294217950705317
GIMAP1-GIMAP5,0.026197488761432335
MARCO,0.026094145610499664
PLAG1,0.03725520591122823
KLRB1,0.03668681858109854
PIGG,0.017723350384953238
PROS1,0.025422415129437295
LILRB4,0.020875316488399732
C8A,0.027230920270759056
HLA-DPB1,0.034154911383248075
FGFBP3,0.010489329819666202
EBF1,0.056063659380974525
TMPRSS6,0.028987753836614477
LILRB2,0.03870201002428564
HLA-DMB,0.028781067534749134
GPR84,0.03911538262801633
HLA-DRA,0.05296336485299437
CLDN8,0.020720301762000723
HERPUD1,0.021185345941197746
TMC8,0.018240066139616595
CD6,0.026610861365163024
SCRN1,0.02278716478065416
MYOZ3,0.011367746602593914
KLF3,0.028005993902754094
RNASE6,0.02702423396889371
GPR34,0.016431560998294837
GPR146,0.01126440345166124
GZMK,0.035808401798170825
P2RY8,0.028005993902754094
SERPINA3,0.04056218674107374
ATL2,0.017464992507621558
IKZF1,0.07910918203896036
CLEC5A,0.034671627137911436
TNFRSF13B,0.026249160336898673
TNFRSF10A,0.05384178163592208
GK5,0.042525706608794504
IFI44L,0.021547046969462098
MS4A14,0.020203586007337362
LY75-CD302,0.01818839456415026
SLCO2B1,0.02190874799772645
APOBEC4,0.005063814395700925
ENDOD1,0.017516664083087892
NRROS,0.03911538262801633
AKNA,0.012762879140184985
CD79A,0.040407172014674725
CD1E,0.026610861365163024
BANK1,0.022632150054255153
SLAMF6,0.02795432232728776
TIFAB,0.014778070583372088
CD300LB,0.028471038081951117
CD8B,0.025060714101172943
IL23A,0.023665581563581874
SNX20,0.021288689092130417
DEFA6,0.016121531545496823
no-symbol,0.052498320673797345
CD79B,0.04020048571280938
SLAMF8,0.02103033121479874
TNFRSF18,0.02692089081796104
SH2D1A,0.04464424120291428
PLBD1,0.014158011677776056
IFNGR2,0.023820596289980882
RFXAP,0.00857748152741177
CLEC9A,0.022993851082519504
CORO1A,0.0699633131814189
FCRL5,0.01369296749857903
GOT1,0.036325117552834185
HLA-DQA1,0.05291169327752803
RFX5,0.03446494083604609
no-symbol,0.008370795225546427
TNFAIP8L2,0.023407223686250193
PLAGL2,0.02769596444995608
NAPSA,0.026094145610499664
NKG7,0.031054616855267916
IRGM,0.02521572882757195
IFI27,0.021598718544928435
CTSE,0.03343150932671937
PTPRCAP,0.01808505141321759
ENTR1,0.013744639074045368
MS4A4A,0.025422415129437295
GMFG,0.0294527980158115
CD70,0.025732444582235312
GBP3,0.016276546271895828
IFNGR1,0.03777192166589159
FAM76A,0.009920942489536505
no-symbol,0.044954270655712295
ENOX2,0.015914845243631476
SLC52A3,0.013796310649511704
DQX1,0.04919133984395184
DHX32,0.05053480080607658
PHC2,0.02552575828036997
PPP1R8,0.030021185345941198
ODF3L2,0.0074407068671523795
SNAPC3,0.016586575724693846
ABHD14A-ACY1,0.020926988063866066
PLGLB2,0.018550095592414613
RNASE9,0.0018601767167880949
C1RL,0.015398129488968118
GTF2A1L,0.014364697979641398
FAM71F1,0.006303932206892988
LTBP2,0.034413269260579755
AMY1C,0.021598718544928435
AMY1B,0.021082002790265075
HGD,0.036945176458430214
CPN1,0.019635198677207668
TPSB2,0.013279594894848343
CTU2,0.023045522657985842
GC,0.031984705213661965
PRSS53,0.011109388725262234
CELA2A,0.016328217847362166
HRG,0.026352503487831344
TTL,0.012349506536454296
PPA1,0.07869580943522968
ZNF410,0.018395080866015604
no-symbol,0.00961091303673849
ENDOU,0.010230971942334521
PRSS48,0.007337363716219707
MEST,0.02242546375238981
RPL31,0.0601973854182814
PRSS56,0.011574432904459257
TMPRSS11B,0.008112437348214747
PRSS38,0.007079005838888028
CRYGD,0.012142820234588953
TMEM209,0.016173203120963157
MORC4,0.014313026404175063
PRSS45P,0.008887510980209786
SHISAL2B,0.0027902650751821423
PRSS36,0.006303932206892988
CELA2B,0.014778070583372088
GPR182,0.01369296749857903
GNMT,0.026300831912365007
INSM1,0.025732444582235312
KLKB1,0.034413269260579755
CYS1,0.010902702423396889
SLC9B1,0.017464992507621558
SSMEM1,0.0035136671317108456
VPS50,0.015708158941766134
OVCH2,0.009042525706608795
RPEL1,0.03038288637420555
PEAK1,0.009507569885805818
SLC39A5,0.014881413734304759
ME2,0.03219139151552731
AKNAD1,0.005167157546633596
MAFA,0.016586575724693846
UQCR10,0.031054616855267916
no-symbol,0.004237069188239549
CLPS,0.024802356223841266
DDI2,0.01782669353588591
ZG16,0.009455898310339482
ZNF597,0.012142820234588953
TMPRSS11F,0.012091148659122617
FANCC,0.031054616855267916
no-symbol,0.021185345941197746
LXN,0.015914845243631476
SHBG,0.035446700769906477
BFSP2,0.013021237017516663
PROZ,0.019376840799875988
NUSAP1,0.03343150932671937
SH2B1,0.023148865808918513
TMPRSS7,0.009145868857541466
CNTFR,0.0386503384488193
OVCH1,0.009197540433007802
F11,0.027850979176355088
no-symbol,0.008112437348214747
A2ML1,0.017206634630289878
RSC1A1,0.02015191443187103
RP2,0.01679326202655919
LIX1,0.017516664083087892
KLK5,0.023768924714514545
PRSS54,0.008680824678344443
no-symbol,0.01575983051723247
no-symbol,0.005012142820234589
C2,0.02242546375238981
PAMR1,0.01958352710174133
ZNF16,0.011729447630858265
TRIM72,0.03048622952513822
NHLH1,0.02588745930863432
no-symbol,0.006303932206892988
SELENOP,0.019066811347077973
RFX6,0.03472329871337777
ZBTB25,0.01922182607347698
STARD10,0.011729447630858265
ZBED8,0.0037203534335761897
AGTPBP1,0.01741332093215522
SDK1,0.023717253139048208
SPSB2,0.022373792176923472
FIBIN,0.015346457913501782
RBPJL,0.027644292874489742
REG1B,0.013486281196713688
TSGA13,0.003358652405311838
TCFL5,0.014158011677776056
ASPA,0.020048571280938357
ONECUT2,0.024647341497442257
no-symbol,0.006768976386090012
BGLAP,0.05477186999431612
FANCG,0.031054616855267916
TECRL,0.01689660517749186
RPP14,0.009765927763137498
PHF14,0.02345889526171653
MAGT1,0.029556141166744175
MARVELD3,0.00961091303673849
SYNGR2,0.013434609621247352
MMADHC,0.02702423396889371
SRPK2,0.041750632976799464
SYNM,0.016999948328424535
HEATR3,0.017723350384953238
FOXN3,0.04076887304293908
SGMS2,0.01793003668681858
DECR2,0.030072856921407532
SCAMP1,0.02521572882757195
PRXL2C,0.00883583940474345
TOB1,0.018395080866015604
PODXL2,0.009714256187671163
SYNGR4,0.008215780499147418
PRELP,0.03870201002428564
UQCRHL,0.021443703818529426
ALG3,0.024440655195576914
RUSC2,0.012711207564718647
C4orf46,0.004857128093835581
PRELID3A,0.007647393169017723
ZSCAN25,0.011626104479925592
SLC44A1,0.02345889526171653
MOSMO,0.005477186999431612
KCNB2,0.04371415284452023
SLC25A36,0.026094145610499664
RPP25,0.017464992507621558
RPP40,0.01948018395080866
GRK4,0.03151966103446494
CAPNS1,0.03219139151552731
RPP30,0.02495737095024027
MDFI,0.015863173668165143
ATP6V0E1,0.013227923319382008
CDKL3,0.011522761328992921
PYURF,0.014829742158838423
no-symbol,0.007492378442618715
GPAA1,0.013486281196713688
TCF19,0.02728259184622539
RPL30,0.06458946933291997
TARS2,0.04164728982586679
NID2,0.03611843125096884
RPP38,0.06918823954942387
C2orf69,0.012142820234588953
RAD21,0.0797292409445564
ZNF668,0.015294786338035446
DSCC1,0.03854699529788663
KCNE4,0.010024285640469179
NMI,0.015863173668165143
AMIGO3,0.0038236965845088616
RANBP9,0.024905699374773937
BRAP,0.024647341497442257
CCNT2,0.04087221619387175
YPEL3,0.008629153102878106
CAPRIN2,0.012246163385521624
ATF7IP,0.022735493205187828
