SYMBOL,overall_score,affected_pathway_score,animal_model_score,genetic_association_score,literature_score,rna_expression_score,somatic_mutation_score,druggability_score_smallmolecule,druggability_score_other_modalities,druggability_score_antibody
ZNF497-AS1,0.006498033149764415,0.0,0.0,0.0,0.0,0.006498033149764415,0.0,0.0,0.0,0.0
AP000459.1,0.005794377160912218,0.0,0.0,0.0,0.0,0.005794377160912218,0.0,0.0,0.0,0.0
LINC00563,0.005274539480904471,0.0,0.0,0.0,0.0,0.005274539480904471,0.0,0.0,0.0,0.0
AC008147.2,0.005213022367109695,0.0,0.0,0.0,0.0,0.005213022367109695,0.0,0.0,0.0,0.0
AP003469.3,0.004149120751237705,0.0,0.0,0.0,0.0,0.004149120751237705,0.0,0.0,0.0,0.0
AL121772.3,0.003983027969537956,0.0,0.0,0.0,0.0,0.003983027969537956,0.0,0.0,0.0,0.0
AC019185.1,0.003289589734651594,0.0,0.0,0.0,0.0,0.003289589734651594,0.0,0.0,0.0,0.0
MYD88,0.3050273646615745,0.02943677052288542,0.1145881794115155,0.007291293742606037,0.01657297556363432,0.00031402834363707257,0.1830490305741984,0.0,0.0,0.6500000000000001
IDH2,0.461417955112187,0.026777843630977183,0.006392218650793652,0.04647304570674897,0.033674335319119286,0.00038972015965850726,0.41392532940087706,0.7833333333333333,0.0,0.0
HNF1A,0.29868859954079524,0.0063847769970514215,0.10237794654502318,0.08281857050443601,0.016305712519524874,0.00046941573033707873,0.14655118601747813,0.0,0.0,0.0
SLC6A8,0.2123256962668234,0.0,0.12699635629548056,0.09226190476190477,0.007935288334370526,0.001826639675037616,0.0,0.29999999999999993,0.0,0.5000000000000001
MID1,0.18885559899382506,0.0,0.10036331458696644,0.08823529411764706,0.005804549019607846,0.0029989323271584064,0.0,0.0,0.0,0.0
LRPPRC,0.2050525470746867,0.08955603770634349,0.004771507936507937,0.0923707161749166,0.02279754444188009,0.00031667997412587127,0.0,0.0,0.0,0.0
KIF1A,0.3430971804693212,0.028194663688162924,0.054849759960305916,0.2690461550242534,0.013710226395636271,0.002980739621175608,0.0,0.7000000000000002,0.0,0.3999999999999999
AFF4,0.5161059330858772,0.0,0.0424204820869785,0.0349869047721365,0.006251555044917302,0.00032421590215049833,0.4452777777777778,0.7000000000000002,0.0,0.0
CUL3,0.3310637405809322,0.04077114138748447,0.08499648743165206,0.05773315987440587,0.010814317314876865,0.0002285496421869023,0.1921468635294613,0.0,0.0,0.65
MC4R,0.2214788953589287,0.014791357868858412,0.1026791133747808,0.10298715316287163,0.012249958970573798,0.00027725054917374493,0.0,0.6499999999999999,1.0,0.5666666666666667
PTPN14,0.2533425113427455,0.0,0.06827378817790625,0.15103455598109236,0.014299341533137156,0.0015404782565406287,0.037383177570093455,0.0,0.0,0.0
C3,0.14867106362276886,0.02160855188591777,0.08610598893085793,0.04024798678972333,0.017324129279324366,0.0018000686124735484,0.0,0.4,0.0,0.4666666666666667
MDM2,0.2708610690728517,0.05420728715073129,0.0274705923357506,0.008162952913100369,0.04283474219685221,3.922073131464363e-05,0.21680343592337253,0.5125,0.0,0.6500000000000001
MPV17,0.22107115149685908,0.0,0.16889796951630778,0.06323642706819244,0.007331610306794288,0.00010581187776561724,0.0,0.0,0.0,0.35
COL27A1,0.2040457200177425,0.011716720797833851,0.08623211208825829,0.058583492877740936,0.0025752056840526,0.0007172460255344098,0.0,0.0,1.0,0.4666666666666667
PIGM,0.2533929216244471,0.0,0.0,0.2380952380952381,0.018049735449735448,0.00071063907254587,0.0,0.0,0.0,0.3499999999999999
GDF9,0.16216398990487882,0.0,0.07822466899252914,0.0920660545125592,0.01871720944716713,0.0010390099009900992,0.0,0.0,0.0,0.375
PLA2G4A,0.11223121141250693,0.030360908408906755,0.034670749715077394,0.028449000264315506,0.027083983479151558,0.0011059853195867222,0.0,0.43333333333333335,0.0,0.0
SLC9A1,0.14145638437730812,0.012083954605319957,0.09588860760710463,0.01939496635089791,0.02359603965222004,0.00016357894182177869,0.0,0.475,0.0,0.375
HDAC9,0.257538595202961,0.027794379596655625,0.02320239288208616,0.10474230405912607,0.016990316872222,0.00038840151506130754,0.0,0.6499999999999999,1.0,0.0
TBXT,0.18897863077654012,0.0,0.13844031157422934,0.05288560210805755,0.005617377604144357,0.0009101130480440061,0.0,0.7000000000000002,0.0,0.0
COX4I2,0.1830475804738224,0.0,0.09530199932880402,0.08671723000228843,0.0030730482180293503,0.00090496306371442,0.0,0.0,0.0,0.3500000000000001
ZMYND15,0.1974622895669999,0.0,0.0,0.1900706852121581,0.007455311093668237,0.003255991586657553,0.0,0.0,0.0,0.0
HNF4G,0.416674948114391,0.027644732831556933,0.05002006054893143,0.3480511356786484,0.009336784398662886,0.006369293575200602,0.0,0.3,0.0,0.0
ATG5,0.1264779939777421,0.013395400043728157,0.010730038910174542,0.08621266215235228,0.02843776677756948,1.523275803147236e-05,0.0,0.0,0.0,0.4
CHMP4B,0.2878460069655852,0.2020281524247657,0.0,0.0880210875250884,0.008150369845113187,0.0003202638841159101,0.0,0.0,0.0,0.7000000000000002
EIF4G1,0.25389412123270416,0.1811282787981111,0.0,0.06046821813561136,0.0249594911940774,0.0004156609776069707,0.0,0.7000000000000001,0.0,0.0
GTF2I,0.2160945078165476,0.0,0.08899648294188538,0.08254967448949221,0.014922641429402375,0.0007772342588340088,0.03928797826317285,0.0,0.0,0.0
RIPK3,0.08679686456049338,0.0496398498437198,0.0,0.008756367405069255,0.03288820853985728,0.0001143892668866677,0.0,0.475,0.0,0.0
DPP10,0.1761630366271648,0.0,0.04816439464864936,0.1149025259865928,0.008919086243702716,0.008785905276944755,0.0,0.29999999999999993,0.0,0.44999999999999984
BIN2,0.05661040694236288,0.02190990990990991,0.0,0.031596505700753195,0.0026398834236731066,0.001316613265365403,0.0,0.0,0.0,0.4833333333333333
PIK3C3,0.16930340377151745,0.09317753080453832,0.0,0.05874998048843761,0.020524936807755058,9.343265325604242e-05,0.0,0.5,0.0,0.0
VTA1,0.16690619351586838,0.04794520547945205,0.0,0.10285946250903977,0.018104881044985446,0.00025407275484803406,0.0,0.0,0.0,0.7000000000000001
TBCEL-TECTA,0.2241820422138821,0.0,0.18650006172839506,0.037037037037037035,0.0,0.0006449434484499942,0.0,0.0,0.0,0.0
AP001273.2,0.677455869587985,0.0,0.0,0.677455869587985,0.0,0.0,0.0,0.0,0.0,0.0
TMEM242,0.3677738499655216,0.0,0.0,0.3677738499655216,0.0,0.0,0.0,0.0,0.0,0.35
AMZ2,0.2580581629212087,0.0,0.0,0.12531228736042976,0.0013000000000000002,0.006445875560778943,0.125,0.0,0.0,0.0
SEMA4D,0.10518509866113486,0.01699062874462357,0.03456795056248061,0.03540801735018413,0.02335720702996401,0.0010737384181965766,0.0,0.3999999999999999,0.0,0.5666666666666665
DAB2,0.16898916546241646,0.028455284552845524,0.0,0.12885757329799594,0.0229063980409558,0.003252548381190805,0.0,0.0,0.0,0.3750000000000001
RPS4Y1,0.08310627507085483,0.05021131292349002,0.0,0.0,0.004368253968253969,0.02892410374534823,0.0,0.6750000000000002,0.0,0.9
ARVCF,0.25454072897062885,0.0,0.10598549539122132,0.14800052620603935,0.004553030019533584,0.00025378484276396295,0.0,0.0,0.0,0.2
LRCH1,0.2931895613585297,0.0,0.04650387879169029,0.23650277733664826,0.009409696152998236,0.002381698660526378,0.0,0.0,0.0,0.0
FAM174A,0.14902129284121818,0.0,0.0,0.1360049644408245,0.008514285714285716,0.004502042686107975,0.0,0.0,0.0,0.35
STK38L,0.14828440926533568,0.0,0.018750000000000003,0.1156623029188874,0.0165347649432038,0.0011286033812680702,0.0,0.475,0.0,0.0
NDFIP2,0.2006569698994969,0.0,0.1440650210715803,0.053945826161764084,0.0006279569892473117,0.0022181656769052678,0.0,0.0,0.0,0.525
GGT1,0.1552704401683573,0.00777885335094857,0.13117091607871087,0.015928831589346718,0.0,0.0005373814330745134,0.0,0.7,0.0,0.5666666666666668
FAM107B,0.2503131399335597,0.0,0.10051198091675637,0.14278055342935747,0.005773290322580646,0.003767605587445882,0.0,0.0,0.0,0.0
L3MBTL2,0.19875076164789326,0.07902367153762882,0.0,0.1168751015583622,0.003523502355757118,0.0,0.0,0.55,0.0,0.0
ANXA9,0.05213922752902827,0.0,0.0,0.04698956092926927,0.0036934860778173695,0.003086188038344921,0.0,0.0,0.0,0.3
CHP2,0.07216755166788197,0.0,0.0,0.033124029636383064,0.0231947629617474,0.019135228483091613,0.0,0.35,0.0,0.675
XIRP1,0.17372036499879712,0.0,0.1493553619816261,0.017374554778947386,0.005395228945841903,0.0022349704591274463,0.0,0.0,0.0,0.09999999999999998
GNG10,0.14771873102749836,0.1413577683698892,0.0,0.0,0.00524,0.0011209626576091664,0.0,0.0,0.0,0.675
CAMK1G,0.16056331744706911,0.0,0.0,0.14445801585636756,0.001566666666666667,0.014848634924034904,0.0,0.5499999999999999,0.0,0.35
CPEB1,0.072371545306349,0.0,0.024878871211998763,0.03367290790256785,0.016323425649669446,0.0008794589995697707,0.0,0.0,0.0,0.0
LCE1C,0.30676683656832343,0.3023149407666433,0.0,0.0,0.00447,0.0013233425307516565,0.0,0.0,0.0,0.0
ZSCAN30,0.1222545563775816,0.0,0.0,0.11757801316770505,0.004676543209876543,0.0,0.0,0.0,0.0,0.0
OR1B1,0.3267128478903347,0.3219028478903347,0.0,0.0,0.00676,0.0,0.0,0.0,0.0,0.4666666666666667
OR4L1,0.5273325961798262,0.5273325961798262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666666
OSTF1,0.14472372839590994,0.0,0.1003808134920635,0.03839044246290412,0.003317857142857143,0.00298282958379952,0.0,0.0,0.0,0.6499999999999998
HSF5,0.08508367558254169,0.0,0.0,0.08174028996886178,0.0009454545454545457,0.0023979310682253853,0.0,0.0,0.0,0.0
SNRK,0.1237457527457978,0.0,0.08069029934608034,0.029574924459060032,0.011328654133335432,0.0037590293212108783,0.0,0.475,0.0,0.1
CRACD,0.04255565634935835,0.0,0.0,0.014507562749915654,0.01922090538092285,0.00882718821851986,0.0,0.0,0.0,0.0
GUCA2A,0.06690184243739931,0.015789473684210527,0.019918105263157897,0.0016125619411468505,0.027092686559698258,0.006048570260490771,0.0,0.3999999999999999,0.0,0.4666666666666667
DDX4,0.15168830692058188,0.02161694677687372,0.07023938813014009,0.05176805828633679,0.01440214940009144,0.00022104640163854707,0.0,0.0,0.0,0.0
PLBD1,0.12726249934652367,0.04233677844900257,0.0,0.07503983547106724,0.0015954545454545455,0.009954310828147362,0.0,0.0,0.0,0.325
DPEP3,0.0474066132583186,0.022445340254139832,0.0,0.023936460268700704,0.0006296296296296298,0.0013898370540311002,0.0,0.3,0.0,0.325
ARHGDIB,0.060598340176094875,0.005213403614457831,0.014746267135207497,0.01864622710225293,0.019043688793544213,0.0038355304372358406,0.0,0.5250000000000002,0.0,0.0
GAL3ST4,0.06731055888709424,0.0,0.0,0.0510971901508478,0.008753846153846152,0.007459522582400285,0.0,0.0,0.0,0.35
ABCD2,0.13742452947008968,0.006504304426425175,0.1182621718382486,0.0012213762687600176,0.01292717650750211,0.0007563646606060313,0.0,0.0,0.0,0.35000000000000003
RELT,0.15884093087893306,0.0,0.138777045420529,0.01620350783747254,0.0035180841919472718,0.0007218388835296063,0.0,0.0,0.0,0.4499999999999999
P3R3URF-PIK3R3,0.10822183016155447,0.0,0.0,0.10822183016155447,0.0,0.0,0.0,0.0,0.0,0.0
SRRM3,0.13927191786331974,0.0,0.11805604633838385,0.018204621112237532,0.0017590909090909096,0.0012521595036074926,0.0,0.0,0.0,0.09999999999999996
SCGB3A2,0.06198753627376321,0.02932197006917763,0.0,0.0038978104358134064,0.029568187220060237,0.0031864430747231905,0.0,0.0,0.0,0.5666666666666665
ERCC6L,0.08361275044512023,0.0,0.05304657913580246,0.0,0.026354319709755724,0.0054508155613566854,0.0,0.0,0.0,0.0
PLEKHM2,0.08350889003218577,0.0,0.0,0.06562632901982092,0.015937500000000004,0.002882561012364849,0.0,0.0,0.0,0.0
KLRC3,0.10947166232202886,0.0,0.025566666666666668,0.07522110145590788,0.008554166666666667,0.0004547275327876619,0.0,0.0,0.0,0.3499999999999999
REG4,0.05057892583671403,0.0,0.0,0.010598562477666528,0.03406328973166959,0.008671796600509834,0.0,0.4,0.0,0.45
SVIP,0.03471050092790245,0.0,0.0,0.015465193954498873,0.012489772946859904,0.00675553402654366,0.0,0.0,0.0,0.5249999999999998
RN7SL296P,0.11254211275695386,0.0,0.0,0.0,0.0,0.11254211275695386,0.0,0.0,0.0,0.0
MALSU1,0.12403226778188232,0.0,0.0,0.12336620736729215,0.0,0.0006660604145901414,0.0,0.7000000000000001,0.0,0.0
ECH1,0.03367287725221503,0.0,0.012343999999999999,0.008275440831979116,0.009896251851851851,0.003157184568384063,0.0,0.3499999999999999,0.0,0.0
ANGPTL5,0.060939491603363836,0.0,0.0,0.045666981115937234,0.01359152777777778,0.002545045209648821,0.0,0.0,0.0,0.45
AC079915.1,0.13028,0.0,0.0,0.0,0.0,0.13028,0.0,0.0,0.0,0.0
SLC2A11,0.0647520514680043,0.0,0.0,0.05638379749975035,0.008368253968253971,0.0,0.0,0.0,0.0,0.5666666666666667
LINC02882,0.06709791838355747,0.0,0.0,0.0,0.0,0.06709791838355747,0.0,0.0,0.0,0.0
AC046168.1,0.06557825164878109,0.0,0.0,0.0,0.0,0.06557825164878109,0.0,0.0,0.0,0.0
DLGAP1-AS5,0.10841636655250574,0.0,0.0,0.0,0.0,0.10841636655250574,0.0,0.0,0.0,0.0
AC009269.2,0.08018661041795418,0.0,0.0,0.0,0.0,0.08018661041795418,0.0,0.0,0.0,0.0
LINC01618,0.11484,0.0,0.0,0.0,0.0,0.11484,0.0,0.0,0.0,0.0
AC079209.2,0.0707996432580237,0.0,0.0,0.0,0.0,0.0707996432580237,0.0,0.0,0.0,0.0
AC012409.1,0.08255030020377528,0.0,0.0,0.0,0.0,0.08255030020377528,0.0,0.0,0.0,0.0
AC020892.1,0.10192000000000001,0.0,0.0,0.0,0.0,0.10192000000000001,0.0,0.0,0.0,0.0
VGLL1,0.02855254354891892,0.0,0.0,0.0,0.025922893509224262,0.002724651455306466,0.0,0.0,0.0,0.0
SIRLNT,0.038284282944775656,0.0,0.0,0.0,0.0,0.038284282944775656,0.0,0.0,0.0,0.0
LINC01191,0.04830965272567738,0.0,0.0,0.0,0.0,0.04830965272567738,0.0,0.0,0.0,0.0
EID1,0.0253635802550046,0.0,0.0,0.003598091192543506,0.02003511486428568,0.0017303741981754164,0.0,0.0,0.0,0.0
AC104135.1,0.07840000000000001,0.0,0.0,0.0,0.0,0.07840000000000001,0.0,0.0,0.0,0.0
AL139819.1,0.07840000000000001,0.0,0.0,0.0,0.0,0.07840000000000001,0.0,0.0,0.0,0.0
AC093297.1,0.04316725400657668,0.0,0.0,0.0,0.0,0.04316725400657668,0.0,0.0,0.0,0.0
LNCAROD,0.042514141762891616,0.0,0.0,0.0,0.0,0.042514141762891616,0.0,0.0,0.0,0.0
ANKRD49,0.033316315467929555,0.0,0.0,0.00649348646402359,0.025237730914588058,0.0015850980893179082,0.0,0.0,0.0,0.0
MS4A18,0.05559103025782482,0.0,0.0,0.030931978020817038,0.0,0.02465905223700777,0.0,0.0,0.0,0.35
TAT-AS1,0.06480370211358495,0.0,0.0,0.0,0.0,0.06480370211358495,0.0,0.0,0.0,0.0
ZNF836,0.06402000000000001,0.0,0.0,0.0,0.0,0.06402000000000001,0.0,0.0,0.0,0.0
METTL26,0.046524700863411976,0.0,0.0,0.039333343505859375,0.0,0.007191357357552602,0.0,0.0,0.0,0.0
AC073176.2,0.05073547051726116,0.0,0.0,0.0,0.0,0.05073547051726116,0.0,0.0,0.0,0.0
ELF3-AS1,0.05006432711251363,0.0,0.0,0.0,0.0,0.05006432711251363,0.0,0.0,0.0,0.0
AC007497.1,0.047690905989262886,0.0,0.0,0.0,0.0,0.047690905989262886,0.0,0.0,0.0,0.0
AC105935.1,0.041592325516769765,0.0,0.0,0.0,0.0,0.041592325516769765,0.0,0.0,0.0,0.0
IRAG1-AS1,0.01570578990983138,0.0,0.0,0.0,0.0,0.01570578990983138,0.0,0.0,0.0,0.0
UNC5B-AS1,0.019959736599270944,0.0,0.0,0.0,0.0,0.019959736599270944,0.0,0.0,0.0,0.0
VASH1-DT,0.03036929453236022,0.0,0.0,0.0,0.0,0.03036929453236022,0.0,0.0,0.0,0.0
PP2672,0.030307714922919563,0.0,0.0,0.0,0.0,0.030307714922919563,0.0,0.0,0.0,0.0
LINC02446,0.01631607208025233,0.0,0.0,0.0,0.0,0.01631607208025233,0.0,0.0,0.0,0.0
FTHL17,0.012071072286852084,0.0,0.0,0.0,0.011276280171327792,0.0007947921155242938,0.0,0.0,0.0,0.0
LINC00865,0.013376391803433807,0.0,0.0,0.0,0.0,0.013376391803433807,0.0,0.0,0.0,0.0
AL354796.1,0.024070820180106426,0.0,0.0,0.0,0.0,0.024070820180106426,0.0,0.0,0.0,0.0
LINC01351,0.01877266623775064,0.0,0.0,0.0,0.0,0.01877266623775064,0.0,0.0,0.0,0.0
STAG1-DT,0.01945822325634736,0.0,0.0,0.0,0.0,0.01945822325634736,0.0,0.0,0.0,0.0
AL132709.7,0.014113195764307931,0.0,0.0,0.0,0.0,0.014113195764307931,0.0,0.0,0.0,0.0
AC083864.2,0.017546778827836413,0.0,0.0,0.0,0.0,0.017546778827836413,0.0,0.0,0.0,0.0
AC011383.1,0.01581626626141115,0.0,0.0,0.0,0.0,0.01581626626141115,0.0,0.0,0.0,0.0
RN7SKP67,0.015747269304937826,0.0,0.0,0.0,0.0,0.015747269304937826,0.0,0.0,0.0,0.0
TRDJ2,0.008233295068288888,0.0,0.0,0.0,0.0,0.008233295068288888,0.0,0.0,0.0,0.0
AC108134.1,0.008417592752980567,0.0,0.0,0.0,0.0,0.008417592752980567,0.0,0.0,0.0,0.0
LINC02861,0.010245059710269264,0.0,0.0,0.0,0.0,0.010245059710269264,0.0,0.0,0.0,0.0
C22orf34,0.007884250177531547,0.0,0.0,0.0,0.0,0.007884250177531547,0.0,0.0,0.0,0.0
TRBV15,0.009158961565225882,0.0,0.0,0.0,0.0,0.009158961565225882,0.0,0.0,0.0,0.325
MIR1299,0.007949929516838749,0.0,0.0,0.0,0.0,0.007949929516838749,0.0,0.0,0.0,0.0
AC012668.3,0.0064480890659720045,0.0,0.0,0.0,0.0,0.0064480890659720045,0.0,0.0,0.0,0.0
AL121929.2,0.006642424806128634,0.0,0.0,0.0,0.0,0.006642424806128634,0.0,0.0,0.0,0.0
MIR30C2,0.006245139688358293,0.0,0.0,0.0,0.0,0.006245139688358293,0.0,0.0,0.0,0.0
AC084809.2,0.00593041160236328,0.0,0.0,0.0,0.0,0.00593041160236328,0.0,0.0,0.0,0.0
GTSCR1,0.005409926400640615,0.0,0.0,0.0,0.0,0.005409926400640615,0.0,0.0,0.0,0.0
LINC01772,0.003188888008080627,0.0,0.0,0.0,0.0,0.003188888008080627,0.0,0.0,0.0,0.0
NKX2-1,0.3244270539761763,0.012768456375838929,0.05369866529085561,0.08088307575874601,0.020735804652927098,0.0,0.2256910839195265,0.0,0.0,0.0
ALG8,0.32442838294074644,0.05660377358490566,0.06359391420779432,0.2657049626224446,0.01004273130801315,0.0004394507166246389,0.0,0.0,0.0,0.3500000000000001
CTLA4,0.1817904408410712,0.004985796052140837,0.028981474923941337,0.06654122897032932,0.0375015343796877,0.0003201246088743954,0.0,0.7,0.0,0.675
BMPR2,0.1854353506952545,0.011904761904761904,0.06986832551602387,0.08905259066906167,0.023329104310095064,0.0005547719267585458,0.016615482542327024,0.5,0.0,0.45
TECTA,0.4598811025038514,0.051563229540669615,0.1256409111595355,0.35233585858585864,0.019649192579696287,0.00013994282850178456,0.0,0.0,0.0,0.5250000000000001
SPG11,0.31277238787843586,0.0,0.12115242248698355,0.21018609641320807,0.015309609825342097,0.0008553837373948428,0.0,0.0,0.0,0.3750000000000001
ZIC3,0.263154002032276,0.011009407498750512,0.20812226447393867,0.05226270804802577,0.005670345079046164,0.00151613464592239,0.0,0.0,0.0,0.0
DVL3,0.2372983577777905,0.01652519819577719,0.13408932216183062,0.08364027601403548,0.007033119004273885,8.967781197238141e-05,0.0,0.0,0.0,0.0
PRCD,0.2693178267296353,0.0,0.1319057810475988,0.16783501516984795,0.01268074028574952,0.0016414370387145437,0.0,0.0,0.0,0.6499999999999998
AGRN,0.20052592396854624,0.0291725679490967,0.11514576993755456,0.056956107610136836,0.0154330744686784,0.0010014463603401037,0.0,0.0,0.0,0.44
WAC,0.3054827279703321,0.0,0.05315690531489095,0.25313965329792154,0.007403355624186199,0.0005452984066916212,0.0,0.0,0.0,0.0
INPPL1,0.23207376911811026,0.04954297677679072,0.12183976584058152,0.05485938293177907,0.016636997560929692,2.365851559063743e-05,0.0,0.675,0.0,0.35
KRT86,0.11146601952813832,0.07856097170259912,0.0,0.025440158854637827,0.01067115219063816,0.000689804793077561,0.0,0.0,0.0,0.0
SPAG1,0.14270758089038552,0.0,0.0,0.13219666453626225,0.010050957825278872,0.00531574576927264,0.0,0.0,0.0,0.0
CD86,0.1728013523975932,0.04110600963653919,0.03693763836977014,0.0160896027162686,0.022427128638683697,0.0006027359101935245,0.0,0.0,1.0,0.375
KLHL7,0.2471250877353151,0.0,0.0,0.23586983763105496,0.01801611011787791,0.00028295686826643597,0.0,0.3499999999999999,0.0,0.6499999999999999
GNAI2,0.2250158356028037,0.03728026750079905,0.15418643208405,0.009606952915848965,0.004467707497505973,5.44708820307774e-05,0.03729531764663939,0.7000000000000002,0.0,0.4833333333333333
RORC,0.2327159057635363,0.039994984657518634,0.1099722390130152,0.0885427528028116,0.012687016387725032,0.001684268677467525,0.0,0.5900000000000001,0.0,0.0
ARHGDIA,0.1898972499425552,0.006456700940163103,0.15302103583441126,0.03344896927214505,0.009204813585923585,0.0005116715802349501,0.0,0.5833333333333334,0.0,0.0
SIPA1L3,0.2485189803857575,0.0,0.17332637021713718,0.08370886660199055,0.002,0.0002717251714627501,0.0,0.0,0.0,0.4833333333333334
DBH,0.1217482424218434,0.01158122602688384,0.040034763715551085,0.05316885783858138,0.026889399764865738,0.0002394755920491985,0.0,0.475,0.0,0.5250000000000001
IGLL1,0.060506341577987184,0.003600806331690766,0.004442650602409639,0.049841309943904885,0.0012506024096385546,0.001693818077072132,0.0,0.0,0.0,0.5666666666666667
PSMC1,0.4377263528010587,0.3455295746100109,0.0,0.012574782837992128,0.006521739130434784,0.0,0.13043478260869565,0.7500000000000001,0.0,0.0
OLA1,0.2816513167745829,0.014944393442220469,0.05799107407407408,0.16955113162734994,0.010876691367898208,0.0014764584442706814,0.04,0.7000000000000002,0.0,0.65
CENPE,0.2273489130022713,0.08212464175405447,0.028418314743336483,0.11523578907562118,0.017799353832506946,0.0062731340924388895,0.0,0.5666666666666668,0.0,0.0
GAS7,0.4300888108160327,0.0,0.02809854539985845,0.07163946705449159,0.007374155868024517,0.0033801212040741853,0.3258229999654969,0.0,0.0,0.2
XPR1,0.05379682785148983,0.0,0.0,0.02556196078852636,0.02978357808771152,0.0003123412303343097,0.0,0.0,0.0,0.44999999999999984
PLCZ1,0.3217614854020645,0.09840338713449656,0.11313421455938698,0.10847905612197416,0.006573991724659213,0.0,0.0,0.0,0.0,0.0
PRSS22,0.20816364634579146,0.0,0.0,0.023957701027393342,0.010327505555555555,0.031690945318398105,0.15,0.0,0.0,0.525
TAS2R38,0.15911230806214427,0.08048654936433164,0.0,0.06002573436126112,0.024680078929774748,0.0,0.0,0.0,0.0,0.5
IGLV1-44,0.1005475704782454,0.05555555555555555,0.0,0.0,0.003880864197530864,0.04111115072515897,0.0,0.0,0.0,0.35
STX8,0.1866783554279869,0.0,0.13744950976255524,0.023579594802188263,0.004272000000000001,0.0018512508632434282,0.02,0.0,0.0,0.3500000000000001
ZCCHC24,0.2287309466095584,0.0,0.0,0.2222532949083658,0.0006540740740740742,0.006134133182674097,0.0,0.0,0.0,0.0
ADAMTS5,0.14155787310866816,0.0502649266569062,0.032489779609116136,0.03886785620460733,0.021742271953284008,0.0037258114113549907,0.0,0.5,0.0,0.5666666666666667
RPLP0,0.14799711007571925,0.12866806300116634,0.0,0.007716410728388055,0.013172288012362329,0.00015807132578553456,0.0,0.6750000000000002,0.0,0.8999999999999999
MTSS1,0.04386981004425247,0.0,0.023327326043541333,0.00584930756160462,0.017628557777414986,0.00015372152024870422,0.0,0.7000000000000002,0.0,0.09999999999999998
KHDRBS3,0.219885557326928,0.059413094567597226,0.04199604386597912,0.12263463901355864,0.010751095347930992,0.0014462181675138665,0.0,0.0,0.0,0.0
PRMT3,0.1797275016449469,0.05695222912892834,0.0912963762380278,0.024859424155782645,0.006179591031591917,0.0015981659136059382,0.0,0.55,0.0,0.0
NATD1,0.2302515384004493,0.0,0.10600358422939067,0.11981148057113199,0.0,0.004436473599926565,0.0,0.0,0.0,0.0
ATP6V1C2,0.18116513721872068,0.08388292825774989,0.0,0.08796136429867682,0.006177564102564102,0.012878478291514455,0.0,0.0,0.0,0.0
PCTP,0.13669190233093367,0.0,0.07823750000000003,0.050382827640985985,0.007549163052721089,0.0012533387205599163,0.0,0.5499999999999999,0.0,0.0
DDX18,0.18221988698610395,0.0,0.0,0.1728682074643738,0.007840453323150249,0.0015112261985799267,0.0,0.0,0.0,0.0
ARID5A,0.18583283446930493,0.0,0.0,0.17720951742878832,0.005510177777777779,0.0040897725960722395,0.0,0.0,0.0,0.0
PPP1R13B,0.33482920447619297,0.21541995420307372,0.0,0.1072479687244927,0.015337935987853027,0.0017260535040442128,0.0,0.7000000000000001,0.0,0.65
CALB1,0.04467538783953373,0.0,0.010479971146526929,0.002966106095920603,0.028773937033836613,0.004653223784162863,0.0,0.0,0.0,0.0
SERPINB1,0.11408760493534233,0.0,0.08916251073823041,0.010446552194368977,0.013843134245285065,0.0029606930555692327,0.0,0.0,0.0,0.6749999999999999
GLYATL2,0.3689388277073841,0.3452333369405569,0.0,0.01929056023557981,0.0008666666666666668,0.011369141198218302,0.0,0.0,0.0,0.0
WASF2,0.13070848435710253,0.05277555189687688,0.05519831746031747,0.014739252467240609,0.020942049332658898,0.0007665642177856204,0.0,0.7000000000000003,0.0,0.4000000000000001
RNF150,0.09278748414120153,0.0,0.0,0.0717540028549376,0.003425925925925927,0.01760755536033799,0.0,0.0,0.0,0.3499999999999999
TUT7,0.13445496635110565,0.0,0.0,0.12113724031302585,0.013699423300516414,0.0,0.0,0.7000000000000002,0.0,0.0
SCUBE1,0.12552033526796855,0.0,0.10314848613801997,0.0078533125533299,0.013133969545927222,0.003156739644682241,0.0,0.0,0.0,0.5666666666666667
ATP5F1B,0.2510492146168289,0.19185237265432092,0.023385000000000003,0.029336923629873324,0.0015666666666666667,0.005412603049819812,0.0,0.0,0.0,0.5249999999999999
TPBG,0.11100830969532692,0.0,0.03009854922992299,0.04118520162714761,0.029010163793006017,0.005134004999926277,0.0,0.3,0.0,0.6666666666666667
TTYH1,0.3098421608884181,0.20982373245660726,0.0,0.0792064235476708,0.005546666666666667,0.02537613984177105,0.0,0.0,0.0,0.4666666666666666
SCG3,0.06284941259895266,0.011002224791837779,0.03183400383779418,0.012499393040928654,0.0067022992452705175,0.0020123337627781764,0.0,0.0,0.0,0.525
DERA,0.16957410680172888,0.0,0.0,0.15694855390624565,0.008775217068645641,0.0038503358268375406,0.0,0.0,0.0,0.6500000000000001
HSDL2,0.11309547664094635,0.0,0.030264242424242426,0.051409222411386894,0.028922267145068414,0.002499744660248637,0.0,0.55,0.0,0.0
DEFB123,0.21282138236011336,0.1793643218397624,0.0,0.03225706052035093,0.0012,0.0,0.0,0.0,0.0,0.45
